OF071822,Cage 10,3524420,Batch 1,Phase 1,1,9:04:21 AM,300,Open Field Zones.szm,Corner,76.05,66.98,58.7,67.43,58,52,50,36,0,0,0,0,213.09,160.15,103.26,144.86,33.97,28.89,14.92,16.19,48.26,37.15,26.35,34.61,531,434,340,431,510,414,322,410,10.13,10.13,10.13,10.13,7,7,7,7,65.84,56.78,48.5,57.23,65,57,55,43,9.76,8.36,7.33,6.78,92.05,,,,0,0,0,0,1.91,1.89,1.8,1.91,7,7,7,7,21,20,18,21,165,118,90,137,14,14,14,14,20,20,20,20,6.11,6.11,6.11,6.11,0,0,0,0,0,0,0,0,9.61,9.27,7.54,8.62,22.65,24.49,17.45,24.49,9.18,11.96,10.31,10.5
OF071822,Cage 10,3524420,Batch 1,Phase 1,1,9:04:21 AM,300,Open Field Zones.szm,Center,99.71,94.12,86.78,92.91,53,48,45,31,0.36,0.36,0.36,0.36,559.26,509.47,450.98,504.62,118.75,114.94,104.78,111.44,125.41,120.33,112.71,122.87,837,756,659,736,812,731,638,711,9.11,9.11,9.11,9.11,6,6,6,6,90.6,85.01,77.67,83.8,59,54,51,37,14.79,13.24,13.88,13.83,46.19,49.37,46.85,49.3,1,1,1,1,1.79,1.79,1.29,1.79,10,10,9,10,25,25,21,25,254,232,188,237,2,2,2,2,2,2,2,2,0,0,0,0,3,3,2,2,0,0,0,0,14.66,14.08,13.9,14.29,26.7,27.1,26.43,27,20.65,18.58,21.6,21.31
OF071822,Cage 10,3524420,Batch 1,Phase 1,2,9:09:21 AM,300,Open Field Zones.szm,Periphery,124.45,101.3,89.28,105.06,83,81,75,43,0.08,0.08,0.08,0.08,309.78,226.75,170.68,237.46,64.45,54.29,47.94,55.56,85.09,63.18,48.58,61.91,848,656,540,672,806,621,510,634,21.3,17.61,17.61,17.61,12,9,9,9,103.15,83.69,71.68,87.46,93,90,84,52,15.53,12.36,12.53,9.4,41.79,29.73,34.54,30.67,0,0,0,0,5.88,4.8,4,4.91,19,17,14,17,42,35,30,38,354,230,160,279,5,5,5,5,6,6,6,6,1.06,1.06,1.06,1.06,3,2,1,0,0,0,0,0,10.93,10.83,9.71,10.13,28.36,28.36,28.36,28.36,14.85,15.39,10.91,12.79
OF071822,Cage 10,3524420,Batch 1,Phase 1,2,9:09:21 AM,300,Open Field Zones.szm,Corner,58.83,51.05,43.89,50.89,37,35,24,17,0,0,0,0,80.61,51.37,32.19,48.21,13.02,9.21,6.67,9.21,13.34,5.08,2.54,5.08,339,271,188,255,303,237,154,219,10.87,10.87,9.81,10.87,9,9,8,9,47.95,40.17,34.08,40.02,45,43,32,25,5.61,4.35,5.94,2.64,240.27,,,,0,0,0,0,5.05,4.83,4.53,5,12,11,11,12,36,34,34,36,90,70,57,80,11,11,11,11,17,17,17,17,4.5,4.5,4.5,4.5,0,0,0,0,0,0,0,0,8.54,7.5,6.62,6.94,18.32,18.5,15.51,15.51,10.29,7.3,5.6,7.05
OF071822,Cage 10,3524420,Batch 1,Phase 1,2,9:09:21 AM,300,Open Field Zones.szm,Center,153.33,147.66,131.66,142.8,53,46,59,30,0.36,0.36,0.36,0.36,544.8,512.37,448.52,502.68,113.03,110.49,102.87,109.22,145.42,139.07,119.7,140.34,1022,947,821,946,995,920,795,919,27.11,27.11,24.49,27.11,14,14,12,14,126.22,120.55,107.17,115.69,68,61,71,45,18.13,17.52,15.59,15.54,52.62,54.49,71.06,53.28,0,0,0,0,1.25,1.25,1.22,1.25,11,11,11,11,27,27,26,27,392,358,271,349,3,3,3,3,3,3,3,3,0,0,0,0,3,3,1,3,1,0,0,0,12,11.71,11.57,12.45,22.78,23.72,23.8,23.72,18.62,17.94,28.13,19.22
OF071822,Cage 10,3524420,Batch 1,Phase 1,3,9:14:21 AM,300,Open Field Zones.szm,Periphery,146.22,131.8,119.61,136.2,59,54,62,35,0.08,0.08,0.08,0.08,330.04,272.44,225.58,285.11,107.32,91.44,83.82,97.16,80.01,67.95,50.8,73.66,681,583,496,606,640,545,464,566,39.82,39.82,39.81,39.82,23,23,23,23,106.41,91.99,79.82,96.39,82,75,80,58,15.3,12.23,11.76,10.02,59.98,58.33,61.96,63.53,0,0,0,2,8.55,7.5,5.23,8.44,21,19,15,20,41,38,32,40,196,151,106,173,10,10,10,10,11,11,11,11,1.11,1.11,1.11,1.11,0,1,0,0,1,1,1,0,8.74,8.58,8.07,8.17,22.36,30.48,20.63,22.36,11.54,11.82,9.02,9.59
OF071822,Cage 10,3524420,Batch 1,Phase 1,3,9:14:21 AM,300,Open Field Zones.szm,Corner,40.64,35.75,29.89,33.22,34,25,16,15,0,0,0,0,78.85,48.91,18.95,32.92,24.77,19.69,7.62,11.43,28.58,11.43,3.81,7.62,178,125,75,112,173,120,71,108,14.53,14.53,14.53,14.53,6,6,6,6,26.11,21.22,15.36,18.69,40,31,21,21,5.59,4.98,4.53,2.67,,,,,0,0,0,0,1.94,1.94,1.2,1.2,3,3,2,2,5,5,4,4,19,14,11,12,10,10,10,10,17,17,17,17,4.23,4.23,4.23,4.23,1,0,0,0,0,0,0,0,9.21,7.75,6.29,7.89,19.52,16.93,11.09,20.08,12.6,9.06,10.63,15.48
OF071822,Cage 10,3524420,Batch 1,Phase 1,3,9:14:21 AM,300,Open Field Zones.szm,Center,139.98,132.45,123.89,129.97,34,28,42,21,0.36,0.36,0.36,0.36,294.05,273.66,246.03,274.18,56.83,53.02,49.21,54.29,63.82,63.82,59.37,60.64,632,582,513,578,577,533,478,530,42.56,42.56,42.56,42.56,22,22,22,22,97.42,89.89,81.33,87.41,56,50,64,43,11.1,11.92,11.76,9.69,39.94,45.13,45.59,41.95,2,1,0,1,7.13,5.47,5.3,6.16,26,23,17,23,55,49,35,48,269,247,194,246,7,7,7,7,7,7,7,7,0,0,0,0,1,1,0,1,0,0,0,0,10,10.74,9.9,10.8,20.33,25.28,20.86,25.28,12.7,13.69,13.36,13.69
OF071822,Cage 10,3524420,Batch 1,Phase 1,4,9:19:21 AM,300,Open Field Zones.szm,Periphery,158.87,135.25,120.83,135.67,62,69,57,30,0.08,0.08,0.08,0.08,290.71,227.8,175.26,240.95,82.23,70.17,58.42,74.3,42.55,33.02,25.4,34.61,734,597,489,612,706,572,467,588,48.42,42.78,41.09,41.09,24,21,20,20,110.45,92.47,79.73,94.58,85,91,78,51,14.88,13.54,15.38,10.97,59.06,59.13,54.79,71.62,1,2,1,1,5.52,5.06,4.95,4.73,13,11,10,11,28,25,22,24,251,177,120,211,8,8,8,8,10,10,10,10,3.41,3.41,3.34,3.41,1,1,1,1,0,0,0,0,9.51,9.01,8.33,8.42,22.06,23.93,19.34,20.99,11.89,12.92,11.59,11.57
OF071822,Cage 10,3524420,Batch 1,Phase 1,4,9:19:21 AM,300,Open Field Zones.szm,Corner,71.83,61.8,53.03,63.91,32,38,24,16,0,0,0,0,78.12,51.07,36.82,43.88,18.1,11.75,6.67,6.67,14.61,9.53,8.26,8.26,280,210,147,192,258,189,132,171,27.47,25.78,24.26,27.47,16,15,14,16,44.37,36.02,28.77,36.44,48,53,37,32,7.8,7.09,4.3,3.99,94.17,,,,0,0,0,0,5.86,5.81,3.21,5.66,10,9,8,9,22,21,15,21,50,30,21,36,14,14,14,14,26,26,26,26,9.92,9.87,9.87,9.87,0,0,0,0,0,0,0,0,8.31,6.12,4.71,5.64,17.11,14.78,11.49,11.49,8.32,6.95,8.9,6.09
OF071822,Cage 10,3524420,Batch 1,Phase 1,4,9:19:21 AM,300,Open Field Zones.szm,Center,108.25,102.95,88.1,99.7,38,33,38,19,0.36,0.36,0.36,0.36,319.95,287.83,239.17,277.93,32.39,25.72,18.73,26.67,78.74,76.2,67.95,75.88,608,555,460,543,582,529,439,517,26.75,26.75,22.63,26.75,16,16,14,16,81.5,76.2,65.47,72.95,54,49,51,35,10.54,10.04,11.44,10.23,21.84,21.42,18.67,19.1,0,0,0,0,5.78,5.78,4.61,5.78,9,9,8,9,26,26,21,26,249,222,169,217,3,3,3,3,4,4,4,4,0.81,0.81,0.81,0.81,0,0,0,0,0,0,0,0,13.21,13.5,14.01,13.03,28.8,29.05,29.33,29.33,16.39,17.02,21.3,18.92
OF071822,Cage 11,3524578,Batch 1,Phase 1,1,9:05:18 AM,300,Open Field Zones.szm,Periphery,167.66,150,122.73,148.3,69,80,88,49,0,0,0,0,612.23,532.21,442.43,536.98,198.76,183.83,160.02,187.01,188.28,171.77,156.21,180.02,905,822,653,793,880,800,638,772,28.59,27.17,21.94,27.47,17,16,14,16,139.03,122.8,100.76,120.79,85,93,100,65,25.71,21.65,22.61,19.87,50.18,46.27,46.89,40.16,0,1,1,0,3.73,3.45,2.73,2.83,15,13,11,13,25,22,15,21,350,263,192,287,10,10,10,10,10,10,10,10,2.62,2.62,2.62,2.62,2,1,3,1,4,3,3,4,10.07,10.18,10.32,10.43,23.7,24.55,24.51,24.51,14.15,13.32,14.37,15.45
OF071822,Cage 11,3524578,Batch 1,Phase 1,1,9:05:18 AM,300,Open Field Zones.szm,Corner,122.67,107.25,93.98,110.52,56,49,48,34,18.13,18.25,18.25,18.25,185.98,123.36,71.85,123.47,50.8,30.16,18.1,28.58,44.13,29.85,17.78,22.86,474,362,271,386,461,349,261,374,26.29,25.16,25.16,26.29,16,15,15,16,96.39,82.09,68.82,84.23,72,62,61,50,12.94,11.5,11.98,9.16,81.97,,,,0,0,1,1,2.36,2.36,2.22,2.31,6,6,5,6,13,13,10,12,115,79,50,100,19,19,19,19,35,35,35,35,10.61,10.61,10.61,10.61,1,0,0,0,0,0,0,1,6.41,5.26,4.33,5.23,13.33,15.82,9.34,11.65,7.18,6.19,4.54,6.56
OF071822,Cage 11,3524578,Batch 1,Phase 1,1,9:05:18 AM,300,Open Field Zones.szm,Center,54.98,42.75,38.36,41.14,37,32,22,17,0.03,0.03,0.03,0.03,203.1,172.26,143.74,167.37,52.39,49.21,46.36,47.63,40.96,39.69,35.24,38.42,355,287,241,284,351,283,237,280,17.45,13.34,11.92,11.92,7,6,5,5,37.53,29.41,26.44,29.22,42,36,26,22,8.08,6.83,5.53,5.72,19.9,20.65,27,25.9,0,0,0,0,0.24,0.24,0.24,0.24,2,2,2,2,4,4,4,4,97,78,72,89,1,1,1,1,2,2,2,2,0.14,0.14,0.14,0.14,1,1,1,1,0,0,0,0,13.11,14.51,14.96,14.73,28.41,32.4,34.19,28.76,17.86,16.97,23.92,21.18
OF071822,Cage 11,3524578,Batch 1,Phase 1,2,9:10:18 AM,300,Open Field Zones.szm,Periphery,154.14,135.39,113.6,132.61,76,103,75,50,0,0,0,0,625.96,537.56,423.54,527.53,170.82,157.16,127,148.91,161.29,144.78,121.92,148.27,822,710,561,698,811,702,554,689,28.34,28.34,27.27,27.33,19,19,18,18,125.8,107.05,86.33,105.28,94,121,92,67,21.3,21.5,18.55,18.9,59.18,64.01,48.34,52.34,1,0,0,0,0.27,0.19,0.97,0.24,7,4,3,5,11,8,7,9,195,134,90,166,17,17,17,17,24,24,24,24,8.09,8.09,8.09,8.09,4,4,3,3,0,0,0,0,11.27,10.96,10.81,10.98,21.82,24.15,23.98,22.38,16.84,16.73,11.81,15.49
OF071822,Cage 11,3524578,Batch 1,Phase 1,2,9:10:18 AM,300,Open Field Zones.szm,Corner,73.27,61.17,54.36,61.81,39,43,31,20,18.13,18.25,18.25,18.25,127.96,73.89,35.22,67.01,30.16,18.73,10.48,13.34,23.18,14.29,7.94,9.21,287,211,130,192,286,211,130,191,29.46,29.39,29.39,29.39,17,17,17,17,43.81,31.78,24.97,32.42,55,59,47,36,9.1,7.42,7.21,4.75,82.34,,,,0,0,0,1,0.02,0,0,0.02,1,0,0,1,1,0,0,1,47,28,14,33,15,15,15,15,13,13,13,13,4.25,4.25,4.25,4.25,0,0,0,0,0,0,0,0,9.17,7.62,5.35,8,19.25,19.33,12.38,15.69,9.02,8.41,5.74,10.48
OF071822,Cage 11,3524578,Batch 1,Phase 1,2,9:10:18 AM,300,Open Field Zones.szm,Center,114.11,103.44,91.5,105.17,50,59,44,33,0.03,0.03,0.03,0.03,509.02,442.14,392.41,455.24,131.13,112.4,107,124.78,153.99,140.02,129.86,140.34,756,669,578,671,737,650,560,652,22.34,21.33,21.33,22.34,15,14,14,15,91.76,82.11,70.18,82.83,65,73,57,48,14.47,14.04,12.69,12.75,50.6,54.15,30.98,34.66,2,2,2,2,2.47,2.47,2.41,2.47,9,9,8,9,19,19,18,19,208,182,164,192,6,6,6,6,8,8,8,8,0.47,0.47,0.47,0.47,1,1,0,0,4,4,4,4,14.01,14.74,15.16,14.48,30.25,31.73,31.73,31.73,25.77,18.46,22.67,21.75
OF071822,Cage 11,3524578,Batch 1,Phase 1,3,9:15:18 AM,300,Open Field Zones.szm,Periphery,154.17,141.38,126.1,142.1,56,69,60,40,0,0,0,0,615.3,530.24,446.1,543.09,195.26,171.77,143.83,178.75,202.88,185.42,174.63,193.36,753,683,588,682,726,659,570,656,26.49,26.49,25.43,26.49,17,17,16,17,127.58,114.78,100.67,115.5,73,86,75,57,20.59,21.08,16.79,14.33,26.87,36.43,36.54,31.93,2,1,0,0,2.61,2.59,1.87,2.53,12,11,9,12,27,24,18,26,168,114,83,140,13,13,13,13,18,18,18,18,4.95,4.95,4.95,4.95,5,3,3,5,3,3,3,3,10.47,10.78,11.03,10.78,20.24,20.64,26.92,20.89,15.09,14.8,13.56,12.33
OF071822,Cage 11,3524578,Batch 1,Phase 1,3,9:15:18 AM,300,Open Field Zones.szm,Corner,92.19,79.06,72.45,80.72,35,33,32,24,18.13,18.25,18.25,18.25,147.55,84.42,47.4,78.7,48.58,25.72,9.84,16.19,26.35,18.1,8.89,8.89,295,206,152,215,283,194,146,205,40.6,39.42,39.42,39.42,20,19,19,19,51.59,39.64,33.03,41.3,55,51,49,42,10.6,7.06,5.25,4.91,,,,,3,0,1,1,1.73,1.27,0.59,1.67,6,5,3,5,12,12,6,10,49,31,14,35,12,12,12,12,24,24,24,24,6.41,6.41,6.41,6.41,0,0,0,0,0,0,0,0,7.18,5.94,4.58,6.08,16.21,12.24,9.15,11.75,9.93,6.6,6.1,5.96
OF071822,Cage 11,3524578,Batch 1,Phase 1,3,9:15:18 AM,300,Open Field Zones.szm,Center,82.75,79.56,73.37,76.92,34,37,25,19,0.03,0.03,0.03,0.03,290.6,261.13,213.09,252.2,54.29,49.21,41.59,51.75,87.31,84.77,76.52,86.04,455,417,364,402,437,399,346,384,19.03,19.03,19.03,19.03,11,11,11,11,63.72,60.53,54.34,57.89,42,45,33,27,7.82,7.96,4.99,5.5,46.25,41.75,35.94,41.75,1,1,1,1,3,3,3,3,10,10,10,10,18,18,18,18,174,162,151,172,5,5,5,5,8,8,8,8,1.17,1.17,1.17,1.17,0,0,0,0,0,0,1,0,13.06,12.13,11.99,12.83,28.05,28.54,28.29,27.96,21.24,16.99,15.47,17.12
OF071822,Cage 11,3524578,Batch 1,Phase 1,4,9:20:18 AM,300,Open Field Zones.szm,Periphery,106.84,85.36,72.41,86.76,47,48,48,24,0,0,0,0,286.29,232.09,186.37,237.2,50.17,48.9,36.83,46.36,84.46,66.04,58.42,65.41,414,353,278,349,386,328,261,323,36.44,26.06,24.06,28.13,19,12,11,13,70.4,59.3,48.34,58.64,61,59,57,36,12.85,11.71,9.97,8.59,37.85,41.85,8.42,13.31,2,2,2,2,3.61,3.45,2.44,3.38,12,10,8,11,28,25,17,26,101,73,52,82,5,5,5,5,8,8,8,8,2.36,2.36,2.36,2.36,2,2,2,2,0,0,0,0,10.12,9.95,9.54,10.12,24.24,21.08,19.41,25.28,14.12,12.75,10.67,13.71
OF071822,Cage 11,3524578,Batch 1,Phase 1,4,9:20:18 AM,300,Open Field Zones.szm,Corner,28.36,23.97,20.67,24.39,18,14,11,8,18.13,18.25,18.25,18.25,57.82,30.02,13.16,30.18,9.21,2.54,1.27,3.81,12.7,6.35,1.27,8.89,120,90,62,87,115,85,58,82,8.36,8.36,8.36,8.36,5,5,5,5,20,15.61,12.31,16.03,24,20,16,14,2.82,3.02,1.81,2.06,137.22,,,,0,0,0,0,0.38,0.38,0.3,0.38,2,2,2,2,5,5,4,5,19,12,9,13,5,5,5,5,8,8,8,8,5.34,5.34,5.34,5.34,0,0,0,0,0,0,0,0,10.12,6.11,4.68,6.47,22.28,13.42,9.23,13.01,19.07,9.69,4.38,8.39
OF071822,Cage 11,3524578,Batch 1,Phase 1,4,9:20:18 AM,300,Open Field Zones.szm,Center,199.29,190.67,172.49,188.55,33,33,35,17,0.03,0.03,0.03,0.03,278.83,259.91,222.57,249.57,33.66,28.26,28.26,29.53,113.98,112.71,99.38,107,503,464,411,462,462,425,372,421,114.2,112.2,101.83,110.14,56,55,48,54,85.09,78.47,70.66,78.41,87,85,79,70,9.34,9.34,10.67,7.29,49.11,42.85,48.29,52.42,3,2,2,3,9.52,9,9,9.52,13,12,12,13,41,39,39,41,150,120,107,131,14,14,14,14,20,20,20,20,2.17,2.17,2.17,2.17,1,1,1,1,0,0,0,0,11.18,11.83,11.61,11.67,25.45,25.44,24.05,30.29,14.37,13.81,21.21,12.58
OF071822,Cage 12,3524293,Batch 1,Phase 1,1,9:06:17 AM,300,Open Field Zones.szm,Periphery,156.95,139.05,122.78,138.67,46,62,60,29,5.34,5.49,5.53,5.53,366.83,291.77,239.54,303.98,82.87,74.93,65.41,74.3,115.89,98.11,81.6,103.51,589,503,417,527,546,460,381,486,46.03,43.03,39.17,40.56,22,20,18,19,110.92,96.02,83.62,98.11,66,81,78,47,14.26,15.81,17.07,10.11,17.79,13.72,10.22,14.45,2,1,1,1,5.19,5.02,4.52,4.72,21,21,18,20,43,43,36,41,245,176,120,218,2,2,2,2,2,2,2,2,0.53,0.53,0,0.53,1,0,0,0,0,0,0,0,7.88,7.83,8.01,7.74,18.61,15.48,16.97,15.84,7.47,13.56,8.14,8.33
OF071822,Cage 12,3524293,Batch 1,Phase 1,1,9:06:17 AM,300,Open Field Zones.szm,Corner,121.98,108.67,96.05,111.28,34,35,27,19,18.74,18.99,20.3,20.3,142.14,99.4,57.54,92.48,18.73,10.48,2.54,9.84,40.96,26.99,19.05,21.59,319,261,200,260,300,245,184,244,39.12,35.27,32.26,37.73,22,20,18,21,82.86,73.41,63.79,73.55,56,54,45,40,11.24,13.02,8.57,7.33,281.18,,,,1,0,0,0,2.89,2.09,2.09,2.09,8,7,7,7,19,16,16,16,83,58,38,53,6,6,6,6,7,7,7,7,2.45,2.31,2.31,2.31,0,0,0,0,0,0,0,1,5.8,5.25,4.62,5.16,14.59,11.85,9,13.46,7.41,5.67,5.28,6.11
OF071822,Cage 12,3524293,Batch 1,Phase 1,1,9:06:17 AM,300,Open Field Zones.szm,Center,55.94,52.28,47,49.45,31,26,18,12,0,0,0,0,190.81,177.41,144.21,165.99,42.86,41.59,41.59,42.86,38.74,36.2,26.35,36.2,287,253,211,238,281,247,205,232,12.94,12.94,12.94,12.94,7,7,7,7,43,39.34,34.06,36.51,39,34,26,20,9.92,8.44,6.76,7.3,39.19,40.79,19.53,40.53,1,1,1,1,0.3,0.3,0.3,0.3,3,3,3,3,6,6,6,6,80,72,60,70,1,1,1,1,1,1,1,1,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,9.89,9.56,8.75,9.55,16,17.16,14.43,17.16,13.53,12.88,12.89,10.24
OF071822,Cage 12,3524293,Batch 1,Phase 1,2,9:11:17 AM,300,Open Field Zones.szm,Periphery,141.55,122.06,100.36,120,39,48,42,26,5.34,5.49,5.53,5.53,200.75,172.14,123.31,156.86,36.2,33.66,22.86,30.16,36.2,34.93,31.12,31.12,363,319,246,316,334,291,222,288,45.8,38.64,34.41,41.57,25,22,20,23,95.75,83.42,65.95,78.44,64,70,62,49,14.78,16.01,13.53,8.94,7.85,5.12,0.75,2.59,4,1,0,1,8.2,8.63,8.08,7.81,11,11,9,10,29,28,24,28,66,60,43,62,5,5,5,5,6,6,6,6,1.28,1.28,1.28,1.28,0,0,0,0,0,0,0,0,6.54,6.62,6.35,6.26,16.68,17.14,17.01,16.62,6.45,8.08,7.93,8.06
OF071822,Cage 12,3524293,Batch 1,Phase 1,2,9:11:17 AM,300,Open Field Zones.szm,Corner,73.64,61.17,50.25,63.2,22,20,17,12,18.74,18.99,20.3,20.3,51.54,33.45,21.74,35.16,3.81,2.54,1.27,1.27,2.54,2.54,2.54,2.54,175,140,116,146,145,110,86,116,22.81,20.72,15.53,17.63,13,12,10,11,50.83,40.45,34.72,45.58,34,29,24,22,6.75,3.19,3.22,4.36,,,,,0,0,0,0,8.92,8.92,8.92,8.92,5,5,5,5,30,30,30,30,50,46,38,40,7,7,7,7,11,11,11,11,2.97,2.97,2.97,2.97,0,0,0,0,0,0,0,0,5.79,6.5,5.48,4.35,14.02,28.01,23.31,8.06,3.42,7.07,4.72,4.88
OF071822,Cage 12,3524293,Batch 1,Phase 1,2,9:11:17 AM,300,Open Field Zones.szm,Center,126.91,116.77,108.2,116.44,28,28,22,16,0,0,0,0,250.54,218.9,202,231.58,46.99,37.47,36.2,42.23,46.36,42.55,41.28,46.36,347,302,279,319,332,288,265,305,45.59,43.45,41.48,43.63,24,23,22,23,81.31,73.31,66.72,72.81,52,51,44,39,12.82,13.58,9.3,9.42,28.87,31.14,31.98,31.67,3,2,2,1,2.13,2.06,2.06,2.06,9,8,8,8,15,14,14,14,100,88,84,92,1,1,1,1,3,3,3,3,0.38,0.38,0.38,0.38,0,1,1,0,1,1,1,1,7.42,7.88,7.69,7.58,15.37,15.46,18.85,18,10.86,13.25,7.93,9.83
OF071822,Cage 12,3524293,Batch 1,Phase 1,3,9:16:17 AM,300,Open Field Zones.szm,Periphery,141.02,104.61,83.96,115.49,33,47,40,18,5.34,5.49,5.53,5.53,133.85,106,85.73,106.14,8.89,8.89,8.89,8.89,40.32,37.47,34.93,37.78,302,245,187,254,270,218,164,228,65.78,43.95,34.98,54.16,33,25,22,29,75.24,60.66,48.97,61.33,65,69,57,46,11.28,11.67,9.8,8.08,23.8,28.46,28.39,20.79,1,4,0,1,4.24,6.06,4.11,2.91,19,15,12,15,32,27,23,26,109,71,53,93,4,4,4,4,6,6,6,6,1.89,1.89,1.89,1.89,0,0,0,0,0,0,0,0,7.53,8.04,7,6.69,17.09,17.73,20.43,15.84,8.02,5.35,4.98,6.48
OF071822,Cage 12,3524293,Batch 1,Phase 1,3,9:16:17 AM,300,Open Field Zones.szm,Corner,85.23,67.45,46.19,64.2,20,19,13,9,18.74,18.99,20.3,20.3,48.63,41.02,24.18,35.46,5.08,5.08,5.08,5.08,6.67,6.67,3.81,5.08,116,84,55,85,110,80,53,82,55.73,46.92,31.77,43.23,17,14,9,13,29.5,20.53,14.42,20.97,35,29,18,22,5.08,3.99,3.31,3.88,130.78,200.71,,200.71,0,1,0,0,0.64,0.16,0.13,0.13,4,2,1,2,6,4,2,3,27,19,9,14,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4.73,5.5,5.48,4.85,10.99,14.3,11.97,10.02,5.5,5.48,5.35,5.99
OF071822,Cage 12,3524293,Batch 1,Phase 1,3,9:16:17 AM,300,Open Field Zones.szm,Center,135.2,127.94,112.8,116.98,38,29,21,11,0,0,0,0,158.32,144.35,133.35,149.78,29.85,29.85,29.85,29.85,26.99,23.18,23.18,24.45,277,249,211,243,260,234,207,233,67.83,67.83,61.16,61.16,25,25,22,22,67.22,60.11,51.64,55.67,62,52,41,32,15.11,12.21,8.02,8.41,63.89,48.99,58.69,68.56,1,1,0,1,4.12,2.22,0.86,1.83,10,9,4,7,17,15,4,10,51,43,22,33,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,8.42,8.16,8,8.24,20.11,18.58,17.88,20.11,8.56,12.12,16.04,12.82
OF071822,Cage 12,3524293,Batch 1,Phase 1,4,9:21:17 AM,300,Open Field Zones.szm,Periphery,91.29,68.33,60.11,77.36,33,27,21,15,5.34,5.49,5.53,5.53,110.99,90.88,71.72,85.81,18.42,15.88,15.88,17.15,12.7,11.43,10.16,11.43,193,140,104,148,182,135,101,140,42.17,32.62,32.62,39.48,15,9,9,13,49.12,35.71,27.49,37.88,48,34,27,28,11.36,8.86,6.72,5.28,15.2,14.19,17.05,24.2,1,0,0,1,2.81,1.5,1.41,1.64,6,3,2,5,11,5,3,8,17,8,3,13,4,4,4,4,5,5,5,5,1.84,1.84,1.84,1.84,1,1,1,1,0,0,0,0,5.07,5.28,5.17,4.69,12.1,13.03,13.03,12.1,5.81,4.58,4.58,5.67
OF071822,Cage 12,3524293,Batch 1,Phase 1,4,9:21:17 AM,300,Open Field Zones.szm,Corner,14.78,10.75,8.98,12.59,5,4,5,4,18.74,18.99,20.3,20.3,30.41,19.13,14.32,21.03,0,0,0,0,5.08,3.81,3.81,3.81,50,35,25,37,48,35,25,37,2.38,2.38,1.38,2.38,2,2,1,2,12.41,8.37,7.61,10.22,7,6,7,6,3.09,1.39,1.94,2.02,,,,,0,0,0,0,0.13,0,0,0,1,0,0,0,2,0,0,0,15,10,6,9,1,1,1,1,1,1,1,1,0.88,0.88,0.88,0.88,0,0,0,0,0,0,0,0,4.85,4.77,3.84,3.79,8.84,7.19,6,6.21,4.35,4.36,2.9,3.95
OF071822,Cage 12,3524293,Batch 1,Phase 1,4,9:21:17 AM,300,Open Field Zones.szm,Center,225.19,220.92,199.72,209.42,17,23,27,12,0,0,0,0,210.72,200.54,185.24,201.91,33.66,33.66,31.12,32.39,36.83,36.83,35.56,36.83,412,390,351,393,392,372,335,376,132,132,123.45,125.14,55,55,50,51,93.19,88.92,76.27,84.28,71,75,75,63,13.8,13.68,11.12,11.78,28.94,22.87,24.39,29.34,4,3,2,3,2.53,2.39,2.27,2.27,14,13,11,12,20,18,16,17,107,105,90,100,3,3,3,3,5,5,5,5,0.41,0.41,0.41,0.41,0,0,0,0,0,0,1,0,6.98,7.13,7.61,7.26,26.11,26.82,26.82,26.11,7.73,8.45,9.63,7.63
OF071822,Cage 1,3524320,Batch 2,Phase 1,1,9:48:11 AM,300,Open Field Zones.szm,Periphery,180.63,149.59,123.15,151.11,63,68,64,30,2.11,2.11,2.11,2.11,532.22,440.76,346.66,454.84,180.34,167.32,153.04,173.36,96.84,80.96,66.99,83.82,695,578,462,595,659,551,437,563,29.36,26.58,24.99,27.77,20,18,17,19,151.26,123.01,98.16,123.35,83,84,77,49,29.3,22.79,18.24,16.35,47.9,48.32,42.29,47.91,1,1,1,1,7.67,6.31,6.23,7.16,13,10,8,11,36,27,25,32,205,132,83,158,11,11,11,11,19,19,19,19,2.23,2.23,2.23,2.23,0,0,1,0,2,2,2,2,7.76,7.77,8.03,7.89,20.33,19.79,18.44,19.52,10.4,7.93,9.91,9.91
OF071822,Cage 1,3524320,Batch 2,Phase 1,1,9:48:11 AM,300,Open Field Zones.szm,Corner,125.79,106.96,87.17,106.76,46,44,44,21,5.97,6.05,6.05,6.05,178.51,109.56,51.01,93.04,35.56,22.54,12.07,15.24,23.18,16.83,6.35,8.89,395,292,203,293,385,282,195,283,23.97,22.38,20.68,22.27,16,15,14,15,101.82,84.58,66.5,84.49,61,58,57,36,17.03,11.75,14.05,8.22,185.65,,,,1,1,1,0,3,3,1.89,3,6,6,5,6,10,10,8,10,95,70,52,88,13,13,13,13,25,25,25,25,6.13,6.13,6.13,6.13,0,0,0,0,0,0,0,0,5.61,4.35,3.79,4.23,14.48,9.49,8.29,10.62,9.16,6.16,5.72,10.64
